log_price,property_type,room_type,amenities,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds
5.1647859739235145,1.0,1,14,4,1.0,0,0,1,1,0,0,60,0,40.771978573231465,-73.96246874893964,6,77.0,0.0,1.0
4.043051267834549,1.0,0,15,2,1.0,0,0,1,5,0,1,100,1,42.338742384108365,-71.1478642993375,2,100.0,1.0,1.0
4.691347882229144,1.0,1,13,3,1.0,0,2,1,1,0,1,100,1,40.64226831192007,-73.9622369170943,7,91.0,1.0,1.0
4.867534450455582,1.0,1,18,6,1.0,0,2,1,1,0,1,-1,1,40.70946379155814,-73.94324108595329,1,-1.0,2.0,2.0
5.857933154483459,4.0,1,26,10,2.0,0,2,1,0,0,1,97,0,34.073183728486946,-118.38644127902208,54,85.0,3.0,5.0
5.1647859739235145,1.0,1,14,2,1.5,0,0,1,1,0,1,100,1,40.724911806979776,-73.98914285416156,1,100.0,1.0,1.0
4.442651256490317,0.0,0,14,2,1.5,0,2,1,0,0,1,100,1,34.15637353120978,-118.3655211728253,35,100.0,1.0,1.0
4.248495242049359,1.0,2,21,2,1.0,0,0,0,0,0,0,-1,1,34.181121808667115,-118.45962338960727,0,-1.0,1.0,1.0
4.48863636973214,1.0,0,5,2,1.0,2,0,0,1,0,1,100,1,40.71573827090745,-73.999252589585,2,80.0,1.0,1.0
4.48863636973214,0.0,1,18,3,1.0,0,1,1,0,0,1,100,1,34.12048661540407,-118.26441114728344,75,96.0,1.0,1.0
3.912023005428147,1.0,0,18,2,1.0,0,2,1,0,0,0,100,1,33.986719884726035,-117.90484400034543,1,-1.0,1.0,1.0
4.700480365792417,1.0,0,15,2,1.0,0,2,1,1,0,1,100,1,40.760977276503134,-73.9949949516907,73,94.0,1.0,1.0
4.174387269895637,0.0,0,20,2,1.0,0,1,0,0,0,1,100,1,33.98492328173439,-117.91303373712746,0,-1.0,1.0,1.0
4.605170185988092,1.0,0,10,1,1.0,0,1,0,1,0,0,-1,0,40.778385960757454,-73.90865814989202,0,-1.0,1.0,1.0
4.007333185232471,0.0,0,16,2,1.0,0,0,0,2,0,0,100,1,38.935028888830544,-77.03029805171968,2,80.0,1.0,1.0
5.1929568508902095,1.0,1,13,6,1.0,0,2,1,4,0,1,-1,1,41.93129279293026,-87.70827998250816,3,93.0,2.0,2.0
5.293304824724492,0.0,1,22,8,3.0,0,1,1,0,0,0,100,1,34.00353942665813,-118.44639195266252,27,94.0,4.0,4.0
4.553876891600541,1.0,0,13,2,1.0,0,2,0,1,0,1,-1,1,40.71437186000952,-73.98903317902116,9,96.0,1.0,1.0
5.298317366548036,0.0,1,16,6,2.5,0,0,0,0,0,1,100,1,34.14132595989875,-118.62247814834733,0,-1.0,3.0,3.0
4.700480365792417,1.0,0,21,2,1.0,2,2,1,1,0,1,100,1,40.716831044176026,-73.95623171644745,36,96.0,1.0,1.0
4.653960350157523,1.0,1,24,5,1.0,0,2,1,0,0,1,100,0,34.103783827814034,-118.33221756885776,8,98.0,0.0,2.0
4.8283137373023015,1.0,1,13,2,1.0,0,0,1,1,0,1,-1,1,40.727775718747466,-73.98335357970659,3,100.0,0.0,1.0
4.8283137373023015,0.0,0,7,2,1.0,0,0,0,1,0,1,-1,0,40.88437804224455,-73.86396693347353,0,-1.0,2.0,2.0
4.4998096703302615,1.0,1,16,3,1.0,0,1,1,0,0,1,100,1,34.10435853406008,-118.3445234739368,6,100.0,1.0,2.0
4.8283137373023015,1.0,0,26,2,1.0,0,1,1,3,0,1,100,0,37.801359328500425,-122.41363732234508,9,98.0,1.0,1.0
3.80666248977032,1.0,0,25,2,1.0,0,0,0,4,0,1,100,0,41.90684769648853,-87.69232093685991,9,100.0,1.0,1.0
5.105945473900579,1.0,1,24,3,1.0,0,0,1,0,0,1,100,1,34.10589137765016,-118.33222532101988,1,60.0,1.0,1.0
3.80666248977032,4.0,0,9,1,1.0,0,1,0,1,0,1,-1,1,40.696079752437946,-73.94320185928775,4,93.0,1.0,1.0
4.74493212836325,1.0,1,12,2,1.0,0,2,1,1,0,1,-1,1,40.73455424811422,-74.00613707200476,16,94.0,0.0,1.0
6.551080335043403,4.0,1,21,3,1.0,0,1,1,3,0,1,100,1,37.78704886673438,-122.39170921849936,0,-1.0,1.0,2.0
4.6443908991413725,1.0,1,17,4,1.0,0,1,1,1,0,1,100,1,40.65260046628518,-73.94999251995918,40,97.0,1.0,1.0
4.605170185988092,1.0,0,24,3,1.0,0,2,1,1,0,1,100,0,40.75725183437942,-73.98795805752195,30,84.0,1.0,2.0
5.1647859739235145,0.0,1,26,4,1.0,0,0,0,2,0,0,100,1,38.88944881870064,-76.99609272748131,8,97.0,1.0,1.0
5.703782474656202,14.0,0,12,2,1.0,0,1,0,1,0,0,100,1,40.802403725163934,-73.95883075135723,0,-1.0,1.0,1.0
4.700480365792417,1.0,1,21,2,1.0,0,2,1,0,0,0,100,1,34.08499580340476,-118.32246443590782,1,100.0,1.0,1.0
3.5263605246161616,0.0,2,22,4,2.5,0,1,1,1,0,0,100,1,40.69238002816103,-73.90351762077242,3,70.0,1.0,4.0
4.787491742782046,1.0,0,13,4,1.0,0,0,0,1,0,0,-1,0,40.72020201443444,-73.98283825816925,1,-1.0,1.0,2.0
4.718498871295094,1.0,1,12,3,1.0,0,0,1,0,0,1,100,1,34.065763426100816,-118.34905535576463,32,94.0,1.0,1.0
5.6167710976665735,1.0,1,24,3,1.0,0,1,1,1,0,1,-1,1,40.74568094176421,-73.98321448796476,6,83.0,1.0,1.0
4.787491742782046,1.0,1,16,2,1.0,0,1,1,1,0,0,100,1,40.7191383916141,-73.99174390011298,132,84.0,1.0,1.0
3.80666248977032,1.0,0,22,1,1.0,0,1,1,1,0,1,100,1,40.86932207598978,-73.90056620351,26,98.0,1.0,1.0
6.214608098422191,2.0,1,19,8,2.5,0,0,1,2,0,0,-1,0,38.91031411847517,-77.0452702846013,0,-1.0,4.0,3.0
4.564348191467836,1.0,1,24,4,1.0,0,2,1,2,0,1,100,1,38.92007386882684,-77.04435580932766,11,98.0,0.0,2.0
4.007333185232471,1.0,0,19,2,1.0,0,0,0,1,0,1,-1,1,40.67072791861005,-73.95020954848734,0,-1.0,1.0,1.0
3.912023005428147,1.0,0,28,2,2.0,0,0,1,4,0,1,100,0,41.96050632390485,-87.6573819923102,3,100.0,1.0,1.0
4.174387269895637,1.0,0,20,2,1.0,0,2,1,1,0,1,100,0,40.83686871925224,-73.94323816085854,76,91.0,1.0,1.0
5.010635294096256,1.0,1,10,2,1.0,0,0,0,1,0,0,100,1,40.78185214623894,-73.94739886028584,3,90.0,0.0,1.0
4.382026634673881,1.0,0,20,2,1.0,0,2,1,5,0,0,100,1,42.33908804807882,-71.07307445520726,28,92.0,1.0,1.0
5.293304824724492,1.0,1,24,2,1.0,0,1,1,1,0,1,100,1,40.80389119298564,-73.95178095135964,7,97.0,2.0,1.0
5.1647859739235145,1.0,1,22,4,2.0,0,1,0,0,0,1,100,1,34.07540786257277,-118.37601371252848,1,100.0,2.0,2.0
5.521460917862246,1.0,1,14,2,1.0,0,1,1,1,0,1,100,1,40.72015485380519,-73.99056487642449,1,100.0,1.0,1.0
4.553876891600541,1.0,1,18,8,1.0,0,1,1,4,0,0,90,1,41.81229410201093,-87.63141782621628,1,80.0,2.0,4.0
4.941642422609304,1.0,1,16,2,1.0,0,2,1,1,0,0,-1,0,40.783175062200215,-73.97738354522329,0,-1.0,1.0,1.0
3.737669618283368,13.0,0,18,4,0.0,0,2,1,0,0,1,100,1,34.18393915643751,-118.42061915777028,81,90.0,1.0,1.0
5.631211781821365,1.0,1,19,2,1.0,0,0,1,1,0,0,50,1,40.71649256948562,-73.9564711650279,9,97.0,1.0,1.0
4.700480365792417,1.0,1,27,6,1.0,0,2,0,4,0,0,100,0,41.722036545133015,-87.6214427908951,4,95.0,3.0,3.0
4.653960350157523,1.0,0,19,2,1.0,0,0,0,1,0,1,67,1,40.75230126889765,-73.97286719302781,1,80.0,1.0,1.0
4.605170185988092,1.0,1,9,2,1.0,0,0,0,1,0,1,-1,0,40.77138042699754,-73.95353285548495,0,-1.0,0.0,1.0
5.010635294096256,1.0,1,9,1,1.0,0,0,0,0,0,0,100,1,34.049619482166875,-118.2491269363428,10,90.0,0.0,1.0
4.605170185988092,1.0,0,18,2,1.0,0,2,1,1,0,1,-1,1,40.744667713737016,-73.97202020994078,1,100.0,1.0,1.0
4.204692619390967,1.0,0,9,2,1.0,0,0,1,1,0,1,100,1,40.67853638951763,-73.96824240752196,8,90.0,1.0,1.0
4.442651256490317,1.0,0,10,2,1.0,0,2,0,1,0,1,-1,1,40.67557804336269,-73.94882244323037,0,-1.0,1.0,1.0
3.555348061489413,1.0,2,8,2,1.0,0,1,1,0,0,1,95,0,34.06870272440791,-118.30879617927609,0,-1.0,1.0,1.0
4.8283137373023015,1.0,1,26,4,1.0,0,1,1,2,0,1,100,1,38.91245913782566,-77.0207569270663,151,96.0,1.0,1.0
4.804021044733257,1.0,1,36,2,1.0,0,0,1,5,0,0,100,0,42.375104724696726,-71.03733607177341,11,98.0,0.0,1.0
4.90527477843843,1.0,0,24,4,1.0,0,0,0,5,0,1,-1,1,42.3592631619682,-71.05291766335333,3,100.0,1.0,1.0
6.652863029353348,0.0,1,22,6,2.5,0,2,0,0,0,0,-1,1,34.070477862246925,-118.33735445394883,2,100.0,3.0,4.0
4.867534450455582,1.0,1,12,5,1.0,0,0,0,1,0,1,-1,1,40.68878930043844,-73.95709105262193,1,100.0,2.0,2.0
4.007333185232471,1.0,0,11,2,1.0,0,0,1,4,0,1,92,1,41.92564892052299,-87.6607859546705,75,95.0,1.0,1.0
5.857933154483459,1.0,1,16,5,1.0,0,1,1,1,0,1,100,0,40.72506247613829,-74.00839041167406,15,96.0,2.0,3.0
6.253828811575472,0.0,1,23,6,2.0,0,1,1,3,0,1,94,1,37.780683544668,-122.48146186387844,5,100.0,3.0,3.0
4.442651256490317,0.0,0,17,2,2.5,0,1,1,4,0,1,100,1,41.77699793944532,-87.59840397424144,11,93.0,1.0,1.0
4.174387269895637,0.0,0,23,2,1.0,0,2,1,0,0,1,100,1,34.14183955101889,-118.37314595388143,125,96.0,1.0,1.0
4.4188406077965965,1.0,1,17,4,1.0,0,1,1,0,0,1,100,1,34.095608078511056,-118.29446170761364,2,90.0,1.0,2.0
4.4998096703302615,1.0,1,22,4,1.0,0,2,0,1,0,1,100,1,40.82906792048448,-73.9493926996505,8,91.0,1.0,2.0
6.396929655216146,1.0,1,10,8,1.0,0,0,0,3,0,1,-1,1,37.78903530617615,-122.43939611194487,0,-1.0,4.0,6.0
4.382026634673881,0.0,0,17,2,1.0,0,0,0,0,0,1,71,1,33.9225362820528,-118.42240739980384,0,-1.0,1.0,1.0
5.236441962829949,1.0,1,12,8,1.0,0,2,1,1,0,0,90,1,40.68090254404424,-73.96725899262212,14,91.0,2.0,6.0
4.8283137373023015,0.0,1,23,4,1.0,0,2,1,2,0,1,100,0,38.91643822640065,-77.01185948208449,8,98.0,1.0,2.0
4.74493212836325,0.0,1,18,2,1.5,0,1,1,1,0,1,-1,1,40.68819899311477,-73.94644617415067,3,93.0,1.0,1.0
3.970291913552122,1.0,0,12,2,1.0,0,2,1,4,0,0,100,0,41.85862648492834,-87.65350998524332,0,-1.0,1.0,1.0
5.416100402204419,4.0,1,15,6,2.0,0,1,1,1,0,1,100,1,40.6894475603458,-73.98784361337533,0,-1.0,2.0,2.0
4.852030263919617,0.0,0,5,2,1.0,0,0,1,2,0,0,-1,1,38.91806403522008,-77.03817458593669,0,-1.0,1.0,1.0
5.1929568508902095,0.0,1,23,2,2.0,0,1,1,0,0,1,100,1,34.105567498575475,-118.22911200591184,2,100.0,3.0,3.0
4.941642422609304,1.0,1,27,4,1.0,0,1,1,0,0,1,-1,1,34.06836837684053,-118.38815425315892,9,100.0,1.0,2.0
4.882801922586372,1.0,1,7,2,1.0,0,2,1,0,0,1,-1,1,34.11049655687815,-118.32023754396091,1,100.0,1.0,1.0
5.003946305945459,1.0,1,23,6,2.0,0,1,1,1,0,0,100,1,40.7141613249713,-73.93846953969812,47,88.0,2.0,2.0
5.1298987149230735,1.0,1,15,2,1.0,0,1,1,3,0,1,100,1,37.7791811697256,-122.4419198877996,54,95.0,1.0,1.0
5.272999558563747,1.0,1,18,2,1.0,0,2,1,1,0,1,100,0,40.71212720058403,-73.96421116388288,15,97.0,1.0,1.0
4.0943445622221,0.0,0,20,2,1.0,0,2,1,4,0,1,100,1,41.82597220708338,-87.61848566469877,4,80.0,1.0,1.0
5.521460917862246,1.0,1,19,2,1.0,0,1,1,1,0,1,100,1,40.73906359432718,-73.99815772906805,45,88.0,1.0,1.0
4.605170185988092,1.0,0,17,2,1.0,0,2,1,1,0,0,-1,1,40.67236619802691,-73.9885992191848,10,98.0,1.0,1.0
5.843544417031361,1.0,1,34,6,2.0,0,1,1,2,0,1,98,0,38.90099009247271,-77.02515543165678,86,100.0,2.0,4.0
3.688879454113936,1.0,0,23,2,1.0,0,0,1,1,0,0,67,1,40.789543197599976,-73.94006776141354,0,-1.0,1.0,1.0
5.010635294096256,1.0,1,17,4,1.0,0,0,1,1,0,1,100,1,40.65782711505087,-73.98235993294458,0,-1.0,3.0,3.0
3.912023005428147,1.0,0,15,2,1.0,0,1,1,1,0,1,100,0,40.68441964071757,-73.95165522482212,25,83.0,1.0,2.0
5.075173815233828,1.0,1,14,2,1.0,0,2,1,1,0,1,-1,0,40.76168168827262,-73.99144332409759,1,100.0,1.0,1.0
4.382026634673881,1.0,0,16,2,1.0,0,2,0,1,0,0,-1,1,40.73287786078809,-73.97983584082951,1,20.0,1.0,1.0
5.241747015059644,1.0,1,17,4,1.0,0,1,1,1,0,0,80,0,40.75615841449007,-73.96616966677274,39,81.0,1.0,2.0
4.605170185988092,1.0,0,16,1,1.0,0,2,1,1,0,1,100,1,40.71476684903377,-73.94104749525637,8,90.0,1.0,1.0
5.5174528964647065,9.0,1,30,3,1.0,0,0,1,0,0,1,95,1,34.02901752537407,-118.23016777607758,38,99.0,0.0,1.0
4.382026634673881,1.0,0,16,2,1.0,3,0,0,3,0,1,-1,1,37.788525707797405,-122.426055092139,3,87.0,1.0,1.0
5.455321115357702,1.0,1,11,2,1.0,0,1,1,1,0,1,-1,1,40.76015905412085,-73.96597486642175,5,92.0,1.0,1.0
4.74493212836325,1.0,0,12,2,1.0,0,2,0,1,1,0,-1,1,40.71867089159112,-73.98623419531793,0,-1.0,1.0,1.0
4.442651256490317,1.0,0,19,2,2.0,0,2,1,1,0,1,100,1,40.76073035438945,-73.93152390811883,25,99.0,1.0,1.0
5.241747015059644,1.0,1,19,4,1.0,0,1,0,0,0,1,97,0,33.98109706998122,-118.46340066951328,55,91.0,1.0,2.0
5.66988092298052,9.0,1,24,4,2.0,0,1,1,3,0,1,0,1,37.77423602091334,-122.41058961225431,39,96.0,2.0,2.0
5.703782474656202,1.0,1,11,6,1.5,0,0,0,1,0,1,-1,1,40.7200998659331,-73.98983981591863,1,-1.0,3.0,3.0
5.1647859739235145,1.0,1,27,4,1.0,0,1,1,1,0,1,100,1,40.800004016014974,-73.96259572475978,5,100.0,2.0,1.0
3.912023005428147,1.0,0,1,2,1.0,0,0,0,1,0,0,93,0,40.68201811750186,-73.92003735198149,62,78.0,1.0,1.0
4.8283137373023015,1.0,1,14,2,1.0,0,2,0,1,0,1,-1,1,40.71973305498639,-73.95407103114894,4,100.0,0.0,1.0
6.38856140554563,0.0,1,24,7,3.0,0,1,1,0,0,0,-1,1,34.00631871610228,-118.44345374906788,2,100.0,4.0,4.0
4.700480365792417,9.0,0,9,2,1.0,0,1,1,1,0,0,-1,1,40.717089865402656,-73.96111877644081,42,98.0,1.0,1.0
5.298317366548036,13.0,1,15,2,1.0,0,1,1,0,0,0,-1,1,34.037159328156264,-118.53309116635324,1,-1.0,1.0,1.0
3.688879454113936,1.0,0,24,2,1.5,0,2,1,1,0,1,-1,1,40.67176072164612,-73.93386873787567,1,100.0,1.0,1.0
5.6167710976665735,1.0,1,26,11,3.0,0,1,1,4,0,1,98,0,41.954907635468345,-87.6675547437311,16,91.0,4.0,8.0
4.465908118654584,1.0,0,14,2,1.0,0,0,1,1,0,1,-1,1,40.73067439674528,-73.98701616351974,0,-1.0,1.0,1.0
5.272999558563747,1.0,1,20,3,1.0,0,2,1,1,0,1,100,1,40.78866277887642,-73.97878249808772,42,98.0,1.0,1.0
4.605170185988092,12.0,0,18,2,1.0,0,0,0,5,0,0,100,0,42.34283724244477,-71.06379924930765,13,94.0,1.0,1.0
4.442651256490317,1.0,1,13,2,1.0,0,2,1,0,0,1,100,1,34.10354304800243,-118.23196295672648,29,92.0,0.0,1.0
4.976733742420574,1.0,1,15,2,1.0,0,0,0,3,0,0,-1,0,37.77449648073315,-122.43591788434009,11,88.0,1.0,1.0
4.356708826689592,0.0,0,22,2,1.0,0,1,1,0,0,1,0,1,34.08665844951058,-118.10162780149204,2,100.0,1.0,1.0
5.459585514144161,1.0,1,14,3,1.0,0,0,1,1,0,1,-1,1,40.72625309650346,-73.98173323553853,4,85.0,1.0,1.0
4.605170185988092,1.0,0,13,2,2.0,0,0,0,1,0,1,100,0,40.7139190536864,-74.00713703098968,2,90.0,1.0,1.0
4.007333185232471,1.0,0,15,2,1.0,0,2,1,1,0,1,100,1,40.65653260612545,-73.95786143675771,17,100.0,1.0,1.0
4.7791234931115305,1.0,0,22,2,1.0,0,0,0,0,0,1,100,0,33.97962064572767,-118.4509467511383,10,96.0,1.0,1.0
5.17614973257383,1.0,1,13,4,1.0,0,0,1,1,0,1,-1,1,40.7681395300395,-73.98475992883074,2,100.0,1.0,2.0
5.910796644040527,0.0,1,22,6,2.0,0,1,1,0,0,0,80,1,34.08666670503214,-118.35359155424116,12,95.0,2.0,3.0
4.941642422609304,1.0,1,15,2,1.0,0,0,1,1,0,0,-1,1,40.68480017131524,-73.95727666131388,0,-1.0,1.0,1.0
5.3471075307174685,1.0,1,18,4,1.0,0,0,1,1,0,0,100,1,40.69709456957297,-73.9310320176736,20,95.0,1.0,1.0
4.787491742782046,1.0,1,14,3,1.0,0,1,1,1,0,1,-1,1,40.71474696132272,-73.99120226157848,10,90.0,1.0,2.0
4.820281565605037,1.0,1,18,2,1.0,0,2,0,0,0,1,90,1,33.980653982794955,-118.46518722086589,331,98.0,1.0,1.0
5.1647859739235145,1.0,1,18,4,1.0,0,0,0,1,0,0,-1,1,40.726670059210896,-74.0025672145713,0,-1.0,1.0,2.0
3.1354942159291497,0.0,2,18,1,2.0,0,1,1,0,0,0,100,0,34.024464899700305,-118.2912817686874,1,100.0,1.0,1.0
3.737669618283368,0.0,0,17,2,1.0,0,0,0,0,0,1,100,0,33.96005135699795,-117.91220665078453,0,-1.0,1.0,2.0
4.700480365792417,1.0,0,21,2,2.0,0,2,1,1,0,1,100,1,40.7146041470959,-73.99100499837094,123,95.0,1.0,1.0
5.783825182329737,1.0,1,30,4,1.0,0,1,1,1,0,1,100,1,40.74161224070698,-74.001609864584,16,96.0,2.0,2.0
3.912023005428147,1.0,0,15,1,1.0,0,2,0,1,0,0,100,1,40.74446880274759,-73.95107336091696,2,100.0,1.0,1.0
5.497168225293202,1.0,1,24,4,1.0,0,2,1,0,0,1,100,0,34.084058858767555,-118.27205747936328,13,100.0,2.0,2.0
5.298317366548036,1.0,1,25,2,1.0,0,1,1,1,0,1,50,1,40.76171508783602,-73.99706215426633,6,100.0,1.0,1.0
5.521460917862246,1.0,1,16,3,1.0,0,0,0,3,0,1,-1,1,37.74402913739585,-122.4121013832315,0,-1.0,2.0,2.0
5.062595033026967,1.0,1,22,7,1.0,0,2,1,2,0,1,100,0,38.93115015031354,-77.02660945810284,27,99.0,2.0,4.0
5.3230099791384085,1.0,1,16,2,1.0,0,1,1,3,0,0,100,1,37.793771951144926,-122.4209936062484,17,98.0,1.0,1.0
3.688879454113936,0.0,0,13,2,1.0,0,2,1,0,0,1,100,0,33.97269709611722,-118.28828615017017,33,96.0,1.0,1.0
5.298317366548036,4.0,1,25,5,2.0,0,2,1,4,0,1,100,1,41.90289409954666,-87.67292939170143,7,94.0,2.0,2.0
5.010635294096256,1.0,1,21,6,1.0,0,2,0,5,0,0,100,1,42.2966079034037,-71.11368724601925,50,98.0,2.0,3.0
4.59511985013459,4.0,1,24,2,1.0,0,1,1,0,0,1,80,1,34.16961953846806,-118.52560406814864,1,100.0,1.0,1.0
4.382026634673881,1.0,1,13,2,1.0,0,0,1,0,0,1,100,1,34.07694390715145,-118.26475708147515,1,-1.0,1.0,1.0
4.787491742782046,1.0,1,12,2,1.0,0,2,0,1,0,1,-1,0,40.7223164636798,-73.98289462664118,6,100.0,0.0,1.0
3.951243718581428,1.0,0,23,2,2.0,0,1,1,5,0,0,100,1,42.30795406976966,-71.06525856701717,12,98.0,1.0,1.0
5.272999558563747,1.0,1,20,4,1.0,0,3,1,5,0,1,100,0,42.36015282252053,-71.06938410490595,17,93.0,2.0,2.0
4.007333185232471,1.0,0,15,2,2.0,0,1,1,1,0,1,100,1,40.68286571148492,-73.87294767713686,25,90.0,1.0,2.0
3.970291913552122,0.0,0,12,2,1.0,0,1,1,0,0,1,100,0,33.79663722297469,-118.3390447149756,12,97.0,1.0,1.0
4.8283137373023015,0.0,1,16,4,1.0,0,1,1,1,0,0,100,0,40.680379010244096,-73.7724391569178,5,100.0,0.0,1.0
6.212606095751518,5.0,1,29,2,1.0,0,1,1,1,0,1,100,1,40.75381035715369,-73.97124883724119,2,100.0,0.0,1.0
3.80666248977032,9.0,0,16,1,1.0,0,0,1,1,0,1,100,1,40.69084432707917,-73.90313779920147,3,87.0,1.0,1.0
3.912023005428147,4.0,0,17,1,1.0,0,1,0,5,0,1,100,1,42.32680001726101,-71.10652975816771,0,-1.0,1.0,1.0
4.174387269895637,1.0,0,12,2,2.0,0,1,1,1,0,1,100,1,40.7081930422811,-73.9481306562982,9,93.0,1.0,1.0
3.8918202981106265,0.0,0,21,4,4.0,0,0,1,0,0,0,98,0,34.201060779690145,-118.60771381145292,1,60.0,1.0,2.0
7.3132203870903005,1.0,0,15,2,1.0,0,0,1,0,0,0,-1,1,34.05656972402173,-118.34546677353693,0,-1.0,1.0,1.0
5.010635294096256,9.0,1,17,5,1.0,0,1,0,1,0,1,-1,1,40.69816581155942,-73.96540411638753,7,94.0,2.0,3.0
4.007333185232471,1.0,1,6,1,1.0,0,1,0,2,0,0,100,1,38.96539729358931,-77.02842708488798,4,100.0,1.0,1.0
3.688879454113936,0.0,0,11,2,1.0,0,1,1,1,0,0,100,1,40.65156849419018,-73.92935704388361,6,93.0,1.0,1.0
4.330733340286331,1.0,0,17,3,1.0,0,2,1,1,0,1,100,0,40.6775552058156,-73.95426751703133,4,95.0,1.0,2.0
4.382026634673881,0.0,0,24,2,1.0,0,1,1,1,0,1,100,1,40.68042555766607,-73.93933665153456,79,95.0,1.0,1.0
4.770684624465665,1.0,0,13,2,1.0,0,1,1,1,0,1,100,1,40.80736750284367,-73.95467347971989,1,100.0,1.0,1.0
3.0445224377234235,0.0,0,12,2,1.0,0,1,1,0,0,1,100,1,33.97653956538537,-117.89665816455091,17,87.0,1.0,1.0
4.605170185988092,1.0,0,22,1,1.0,0,0,1,1,0,1,0,1,40.72012964602701,-74.01203684326858,2,80.0,1.0,1.0
3.912023005428147,1.0,0,19,1,2.0,0,0,1,5,0,0,100,1,42.30782078105503,-71.06545303705032,2,90.0,1.0,1.0
4.691347882229144,1.0,0,13,1,1.0,0,0,1,3,0,1,100,1,37.80170577740408,-122.41094027138271,0,-1.0,1.0,1.0
5.298317366548036,1.0,1,13,4,1.0,0,2,1,1,0,1,-1,0,40.722534602733006,-73.99458802510216,1,100.0,1.0,1.0
4.0943445622221,1.0,0,9,4,1.0,0,2,1,0,0,0,100,0,34.10486799169597,-118.33120077190044,9,91.0,0.0,3.0
3.8918202981106265,1.0,0,24,1,1.0,0,0,1,4,0,0,100,1,41.91648886744685,-87.6795993855203,13,83.0,1.0,1.0
5.010635294096256,1.0,0,14,2,1.0,0,0,0,1,0,1,-1,1,40.6788008006714,-73.91788867091769,0,-1.0,1.0,1.0
4.90527477843843,0.0,0,15,3,1.0,0,0,1,2,0,0,-1,0,38.92662381563789,-77.06791598768831,0,-1.0,0.0,2.0
5.420534999272285,1.0,1,14,6,1.0,0,0,1,1,0,0,100,0,40.734009222637184,-73.98140338623091,14,97.0,1.0,3.0
5.433722003554242,1.0,1,14,6,2.0,0,0,1,3,0,1,100,1,37.78075257970957,-122.49362629721172,1,80.0,2.0,3.0
5.700443573390688,1.0,1,18,4,1.0,0,0,0,3,0,1,-1,0,37.77814588068368,-122.38973108642011,0,-1.0,1.0,1.0
5.416100402204419,1.0,1,19,4,1.0,0,2,1,1,0,0,100,1,40.73408118095229,-73.98162711048931,1,100.0,1.0,2.0
4.8283137373023015,1.0,1,4,2,1.0,0,2,1,0,0,1,100,1,34.08773078550928,-118.31077568067596,20,99.0,1.0,1.0
4.4998096703302615,1.0,0,19,2,1.0,0,1,0,1,0,1,100,0,40.71816346277429,-73.98184043039825,13,94.0,1.0,1.0
3.6375861597263857,0.0,0,19,1,1.0,0,2,1,2,0,1,100,1,38.95024168878163,-76.9925309166269,80,89.0,1.0,1.0
5.416100402204419,1.0,1,14,4,1.0,0,0,0,3,0,1,-1,1,37.77308474447084,-122.42517184040337,0,-1.0,2.0,1.0
6.8977049431286375,0.0,1,12,10,4.5,0,1,1,0,0,1,73,1,34.143081001971694,-118.5260496047336,0,-1.0,5.0,6.0
3.912023005428147,1.0,0,23,3,1.0,0,1,1,1,0,0,99,0,40.67959884640504,-73.96947610329302,75,96.0,1.0,2.0
4.941642422609304,1.0,1,21,6,1.0,0,1,1,4,0,1,100,1,41.93042086209563,-87.7037153268397,66,98.0,3.0,3.0
3.7841896339182615,14.0,2,28,1,1.0,0,1,1,3,0,1,100,1,37.71403315668637,-122.4136267862992,35,94.0,1.0,1.0
4.248495242049359,0.0,0,8,2,1.0,0,2,0,1,0,0,99,1,40.743331088766006,-73.82504300468877,45,92.0,1.0,1.0
7.2078598714324755,16.0,1,10,10,4.0,0,1,1,0,0,1,100,1,34.126737268897344,-118.35124079097451,2,100.0,5.0,5.0
3.80666248977032,0.0,0,11,1,1.0,0,1,0,1,0,1,100,1,40.66629963182255,-73.88070852778183,7,97.0,1.0,1.0
5.075173815233828,1.0,1,24,3,1.0,0,2,1,1,0,1,100,1,40.72576119310753,-73.97907762318867,10,94.0,1.0,2.0
4.941642422609304,1.0,1,22,2,1.0,0,2,1,0,0,0,100,0,34.010415014838124,-118.44730428099864,38,99.0,0.0,1.0
4.0943445622221,1.0,0,10,1,1.0,0,0,0,0,0,0,70,0,34.095685169403744,-118.3694185730293,0,-1.0,0.0,1.0
5.247024072160486,1.0,1,4,4,1.0,0,1,0,1,0,1,80,1,40.66141095289933,-73.99436750373887,0,-1.0,2.0,2.0
4.0943445622221,1.0,0,11,2,1.0,0,0,0,1,0,1,100,1,40.72314122393732,-73.97969710673296,1,100.0,1.0,1.0
4.634728988229637,1.0,0,16,4,2.0,0,2,1,0,0,1,100,0,34.05796068013214,-118.32398573023951,66,92.0,1.0,1.0
4.941642422609304,0.0,1,16,3,1.0,0,2,1,1,0,1,100,1,40.684234642556135,-73.9624183978603,34,95.0,1.0,1.0
5.010635294096256,1.0,1,12,4,1.0,0,0,0,2,0,1,-1,1,38.914638387403706,-77.04417839918881,2,100.0,2.0,2.0
3.713572066704309,4.0,0,11,2,1.5,0,0,1,0,0,0,100,1,33.959714378535665,-118.32994974523464,3,93.0,1.0,1.0
